name,amenity,lat,lon,district,phone,beds
"Neuro ICU, IBN SINA HOSPITAL",hospital,23.7516289,90.3683414,,,
Bangladesh Medical College Hospital,hospital,23.7504102,90.3698921,,,
Rainbow Heart Limited,hospital,23.7500283,90.3686964,,,
"Al-Noor Eye Hospital, Hospita",hospital,23.7538137,90.3657717,,,
Al Noor Eye Hospital ( Permanent Building ),hospital,23.7520448,90.3580386,,,
"T&T Colony Clinic, Government hospital",hospital,23.7348891,90.4191969,,,
Ad-Din Medical College Hospital ~ MaghBazar,hospital,23.7484001,90.4055951,,,
"Malibag Dental Clinic, Hospital",hospital,23.7437936,90.41362,,,
Ad-din Hospital,hospital,23.7488457,90.4052352,,,
"Health Fair Bangladesh, Hospital",hospital,23.7493456,90.4082094,,,
Aurora Specialized Hospital Ltd.,hospital,23.7393207,90.4105067,,,
BNK Hospital Limited,hospital,23.7435196,90.4160757,,,
"The Barakah General Hospital Limited,",hospital,23.740831,90.4192603,,,
"Surya Hasi Vaccination Centre, Hospital",hospital,23.7467384,90.4097431,,,
"Pan Pacific Hospital,Training & Research Institute Ltd",hospital,23.7384426,90.4220057,,,
"Urban Health Center, Hospital",hospital,23.7485728,90.4179434,,,
"Naureen Medical Hall, Hospital",hospital,23.7488834,90.4179961,,,
Khidmah Eye Hospital,hospital,23.7490817,90.4209318,,,
Apollo Hospitals Information Centre,hospital,23.7398914,90.4276081,,,
"Atish diponkor sarak, Hospital",hospital,23.737426,90.4288235,,,
"Friends Care Hospital Ltd, Hospital",hospital,23.7306096,90.4287923,,,
"Rowshan Ara Hospital, Hospital",hospital,23.729248,90.4305424,,,
Ispahani Islamia Eye Institute and Hospital,hospital,23.7584613,90.3850061,,,
Square hospital,hospital,23.7530278,90.3817096,,,
EverCare Hospital Dhaka,hospital,23.810188,90.4313553,,,
National Institute of Diseases of the Chest & Hospital,hospital,23.7758365,90.4092852,,,
jaitiyo jolatonko protiroth o niyotnron kendro,hospital,23.7757493,90.4057842,,,
Mugda Medical College & Hospital,hospital,23.7324753,90.4300268,,,
United Hospital Limited,hospital,23.8048569,90.4155845,,,
Oreo DentalSergery,hospital,23.780205,90.4063999,,,
"ICDDRB, Kamalapur Field office",hospital,23.7155492,90.4314844,,,
Al -Falah Genarel Hospital & Diagnostic Center,hospital,23.7219421,90.4289498,,,
Monowara Orthopedic and General Hospital,hospital,23.7198337,90.428892,,,
Al-Karim General Hospital limited,hospital,23.7131855,90.4306206,,,
City Dental College & General Hospital,hospital,23.8355134,90.4184541,,,
"Millennium Orthopaedic Hospital, Hospital",hospital,23.8615334,90.4004707,,,
"RMC Hospital, Hospital",hospital,23.8698332,90.3997857,,,
"Sheba Susrusha Hospital, Seba Hospital",hospital,23.8934272,90.4032762,,,
Shaheed Ahsan Ullah Master General Hospital,hospital,23.8934891,90.4021842,,,
Tongi Gonosastho Hospital,hospital,23.8843545,90.3964802,,,
"Health Care Digital Diagnostic Center, Hospital",hospital,23.9055352,90.3983491,,,
Apollo Medicine And Dental Corner,hospital,23.9070321,90.3978971,,,
"Dhaka Imperial Hospital, Hospital",hospital,23.9137236,90.3954195,,,
"Al Ihsan Hospital, Hospital",hospital,23.9177531,90.3935811,,,
Charitable Dispensary Ramakrishna Yogodyan mission,hospital,22.5761141,88.3963311,,+91 75950 46920,
Maa Moni Medical & Diagnostic Centre,hospital,23.9109767,90.3001354,,,
"TOWHID MEDICIN CORNER, Hospital",hospital,23.9138614,90.3099806,,,
"Asia General Hospital, Hospital",hospital,23.9106427,90.39798,,,
"Tongi Central Hospital, Hospital",hospital,23.9135592,90.3960261,,,
Tairunnessa Memorial Medical College And Hospital,hospital,23.930253,90.3889222,,,
Sultan General Hospital,hospital,23.9431421,90.3839501,,,
"Pacific General Hospital, Hospital",hospital,23.9349266,90.3863607,,,
Moonmoon Hospital,hospital,23.963803,90.3790912,,,
"BGMEA HEALTH CENTRE And SCHOOL, Hospital",hospital,23.9567269,90.3799726,,,
"Saki Daigonostic Center, Hospital",hospital,23.9461059,90.3825217,,,
"City Digital Diagnostic And Consultation Center, Hospital",hospital,23.9460545,90.3826164,,,
"Rokeya General Hospital, Hospital",hospital,23.9560114,90.3813462,,,
"Mother and Child General Hospital, Hospital",hospital,23.9659518,90.3802885,,,
Hazrat Shahjalal (RA) Homeo Complex,hospital,23.9811578,90.3803519,,,
"Gazipur Metropolitan Hospital And Diagnostic Centre, Hospital",hospital,23.9896554,90.3791837,,,
"Medicare Medical Services, Hospital",hospital,23.9925302,90.3816038,,,
"Fachi Medical Hall, Hospital",hospital,24.002589,90.3826555,,,
"Health care hospital, Hospital",hospital,24.0268515,90.3846539,,,
"Ma o Shishu Hospital And Diagnostic Center, Hospital",hospital,24.026877,90.3840444,,,
"Galaxy Hospital (pvt) Ltd. Monipur, Hospital",hospital,24.0096187,90.385751,,,
"Kazi Hospital Complex, Hospital",hospital,24.1652467,90.430302,,,
"Sunflower Medical Center, Hospital",hospital,24.1672887,90.4288072,,,
Kahinur Multicare Hospital,hospital,24.1359913,90.4156693,,,
Baghaichhari Upazila Health Complex,hospital,23.1634294,92.1880336,,,
"Hazi Hi-Care Hospital, Hospital",hospital,24.1761182,90.4270405,,,
Ugalchhari Health Complex,hospital,23.1390075,92.2212186,,,
"Maysha pharmecy, Hospital",hospital,24.2342148,90.405767,,,
"A.K Memorial Hospital, Hospital,",hospital,24.2182983,90.4131681,,,
"Swadesh Hospital and Diagnostic Center, Private hospital",hospital,24.2206266,90.4120032,,,
"Hazi And Sons Surgical House, Hospital",hospital,24.2206443,90.4113886,,,
"Tania Medical and Diagnostic Center, Hospital",hospital,24.2587612,90.3983256,,,
Dr Fazlul Haque Colorectal Hospital Ltd.,hospital,23.7436028,90.3728104,,01755-697173,
"Mohammadia Hospital, Bhaluka",hospital,24.4024911,90.3861716,,,
"Nova Hospital, Hospital",hospital,24.2293706,90.4112215,,,
"Mawna Hearing Aid Center, Hospital",hospital,24.2206553,90.4130018,,,
"Aysha clinic And diagnostic center, Hospital",hospital,24.2226503,90.4117549,,,
"Fatema Device Circumcision Centre, Medical Center",hospital,24.2402977,90.4034403,,,
"Anowara Hoapital And Diagnostic Centre, Hospital",hospital,24.2763884,90.3942409,,,
"Al-Baraka Hospital, Hospital",hospital,24.2776241,90.394619,,,
"Alauddin Medical Hall, Hospital",hospital,24.3337946,90.3766169,,,
Supreme New Square Hospital And Diagnostic Center,hospital,24.4197823,90.3894692,,,
"Tahmina General Hospital, Private hospital",hospital,24.405247,90.3870603,,,
"Bhaluka Livestock office and Veterinary Hospital, Government office",hospital,24.4048925,90.3876955,,,
Fahim Hospital And Diagnostic Centre,hospital,24.405753,90.3863111,,,
"TMC Diagnostic And Hospital, Private hospital",hospital,24.5672078,90.3975692,,,
Sami Diagnostic Center,hospital,24.5771826,90.3961506,,,
"M/s MF Traders, Construction equipment supplier",hospital,24.5765483,90.3960145,,,
"Nurul Amin Eye Hospital, Hospital",hospital,24.4091409,90.3859294,,,
"S.n.anterprise, Hospital",hospital,24.6284568,90.4005658,,,
"UHAndFWC, Hospital",hospital,24.625147,90.3980735,,,
Gomoti Hospital,hospital,23.4592156,91.1779089,,01711798083,
Desh Specialised Hospital And Diagnostic,hospital,24.741997,90.4076925,,,
"Degital diagnostic center, Hospital",hospital,24.7413978,90.4075909,,,
"Somota (Pvt)hospital, Hospital",hospital,24.7396276,90.4072791,,,
"The Peoples Hospital and Diagnostic Centre, Private hospital",hospital,24.7403887,90.4072822,,,
LabAid hospital,hospital,24.7429267,90.4077594,,,
"Sapon Hospital and Diagnostic Centre, Hospital",hospital,24.7452616,90.4075613,,,
"Central Hospital (Pr.), Hospital",hospital,24.7456542,90.4080426,,,
"Pranto Specialized Hospital, Private hospital",hospital,24.7427643,90.4078402,,,
"Unicare Diagnostic Centre, Hospital",hospital,24.7441805,90.4083896,,,
"New Nagorik Hospital (Pvt.), Hospital",hospital,24.7458138,90.4082165,,,
Mymensingh Divisional Specialized Hospital,hospital,24.7434993,90.407916,,,
"Shathy Privete Hospital And Diagnostic Centre, Private hospital",hospital,24.7464531,90.4085139,,,
"The United Chokkho Hospital, Hospital",hospital,24.7236032,90.4097104,,,
"Tania Hospital (Pvt), Private hospital",hospital,24.7434152,90.407495,,,
Unknown,hospital,21.1610223,92.1455848,,,
"Maa-O-Shishu Hospital, Hospital",hospital,24.7181111,90.4047304,,,
"Bagher Kanda Community Clinic, Hospital",hospital,24.7637281,90.360388,,,
"Evercare Information Centre Mymensingh, Hospital",hospital,24.7492978,90.4064246,,,
"Army General Hospital and Diagnostic Centre, Hospital",hospital,24.7480992,90.4072732,,,
"Sayem Diagno Complex And Hospital, Private hospital",hospital,24.7487812,90.4073514,,,
"L. Harun Health Complex, Hospital",hospital,24.7485056,90.4067126,,,
"Hazrat Shahjalal (Pr) Hospital, Hospital",hospital,24.7475713,90.4092266,,,
"Mymensingh Union Specialized Hospital Limited, General hospital",hospital,24.7471778,90.4082479,,,
"Alfa Hospital, Hospital",hospital,24.7486577,90.4066336,,,
Al Hera Hospital And Trauma Centre,hospital,24.7470102,90.4118286,,,
"Marristop clinic, Charpara, Hospital",hospital,24.7491079,90.4070184,,,
"Al-Razi Clinic, Hospital",hospital,24.7463972,90.4103415,,,
Serum Lab And Hospital Pvt. Ltd.,hospital,24.7468089,90.4094484,,,
Janayed private hospitalAndDiagnostic Centre,hospital,24.7466565,90.4084963,,,
Mirpur general hospital,hospital,23.8207664,90.367299,,01616169848,
Surovi maternity general hospital,hospital,23.8285385,90.3920902,,01726427758,
Planet Hospital,hospital,23.1696379,90.2030111,,,
নগর স্বাস্থ্য কেন্দ্র ৩,hospital,23.4804627,91.1760767,,,
Mustakin (Pvt.) Hospital,hospital,24.7444308,90.4128051,,,
"Al-Jannat Haspatal (Pvt.), Private hospital",hospital,24.7455923,90.4127757,,,
"Porosh (Pvt.) Hospital, Private hospital",hospital,24.7459152,90.4167709,,,
"Rajdhani Hospital Mymensingh, Hospital",hospital,24.7448622,90.4125191,,,
"VENUS HOSPITAL, Hospital",hospital,24.744618,90.4139132,,,
Popular Diagnostic ComplexAnd Hospital Pvt,hospital,24.9472198,90.3640857,,,
Seva general hospital and Diagnostic Centre,hospital,24.9475722,90.3640425,,,
City General Hospital,hospital,24.9472966,90.3643924,,,
Phulpur Eye Hospital,hospital,24.9520519,90.3578587,,,
"Haluaghat Eye Care Center, Hospital",hospital,25.1099111,90.336383,,,
Uttara General Hospital,hospital,23.8853396,90.3900633,,,
Uttara Lake View Specialized Hospital (Pvt.) LTD,hospital,23.8784371,90.3940547,,,
"Atlas Hospital Ltd., Hospital",hospital,23.891996,90.387713,,,
"PMK Hospital And Diagnostic Centre, Hospital",hospital,23.9139514,90.3171557,,,
Ashulia Women and Children Hospital Ambulance,hospital,23.9367608,90.3002061,,,
"Cwch Help Desk, Hospital",hospital,23.936717,90.2999076,,,
Physiotherapy Department- AWCH,hospital,23.9372134,90.299965,,,
"Holy Lab Health Care, Hospital department",hospital,23.9370067,90.2973154,,,
"Happy Physiotherapy Center, Hospital",hospital,23.9369343,90.271831,,,
"Apon general hospital, Hospital",hospital,23.9363313,90.2801104,,,
"Asad Hospital LTD, Hospital",hospital,23.9364404,90.2728667,,,
"Ashraf Aleya Hospital, Hospital",hospital,23.9368262,90.2816326,,,
"Famous Clinic, Hospital",hospital,23.9499144,90.2749973,,,
Dhaka EPZ Hospital,hospital,23.9468394,90.2759219,,,
"Al Haz Abdul Ahad Daibetes Center, Hospital",hospital,23.9430116,90.2716299,,,
"Dhaka EPZ Hospital, Hospital",hospital,23.9519354,90.2731817,,,
"Zirane Bazar Nasir Uddin Hospital, Hospital",hospital,23.9937971,90.2546245,,,
"Sreepur Popular Hospital, Hospital",hospital,23.9626862,90.2688833,,,
"Hazi Romzan Molla Medical Center, Hospital",hospital,23.9930741,90.2558476,,,
"RS Dental Surgery, Hospital",hospital,24.028264,90.241823,,,
"Walton Medical Center, Hospital",hospital,24.0400166,90.2378206,,,
"Promise Drug Addiction Treatment Center, Hospital",hospital,24.0459624,90.2385823,,,
"Suvarna Clinic, Hospital",hospital,24.0450836,90.2387653,,,
Rural Dispensery,hospital,22.1386957,88.0696461,,,
"Hi-Tech Surgicare Hospital And Piles Center, Hospital",hospital,23.9684289,90.2671749,,,
"Lab One Hospital, Hospital",hospital,23.969119,90.2668503,,,
"New Super Diagnostic Centre, Hospital",hospital,23.9964649,90.2561046,,,
City Medical College And Hospital,hospital,23.9894943,90.377135,,,
"Seba Hospital, Hospital",hospital,23.9898827,90.3783473,,,
City Medical College And Hospital,hospital,23.9890642,90.3682463,,,
"Kodda Primary Health Center, Government hospital",hospital,23.9942299,90.3505306,,,
"Konabari Popular Hospital, Hospital",hospital,24.0115934,90.319468,,,
"Rujan Eye Hospital, Hospital",hospital,24.0107509,90.323555,,,
"Central Hospital, Hospital",hospital,24.011405,90.3187425,,,
"Angle International, Hospital",hospital,24.0066469,90.3231222,,,
"Konabari Eye Hospital, Hospital",hospital,24.0108686,90.319693,,,
"Retina Eye Hospital And Phaco Centre, Hospital",hospital,24.0106227,90.320046,,,
"Tajmahal Hospital and Diagnostic, Hospital",hospital,24.0108992,90.3087447,,,
"Paribarika health clinic, Hospital",hospital,24.0217397,90.2890046,,,
Kasimpur homoeopathice medical collage and Hospital,hospital,24.0132549,90.3094966,,,
"Tajmohol Medical, Hospital",hospital,24.0134898,90.309316,,,
"New Shafipur General Hospital, Hospital",hospital,24.0260225,90.2737226,,,
"Molla Dental Care, Hospital",hospital,24.0373167,90.2562538,,,
Tanha Healthcare Hospital,hospital,24.0262525,90.2760499,,,
Jahanara Memorial Shishu Hospital,hospital,24.0754754,90.2083363,,,
"BASC Dental Clinic, Hospital",hospital,24.0583127,90.223727,,,
Sreefaltoli Hospital,hospital,24.0664323,90.2092646,,,
Bongshai Digital Hospital,hospital,24.1051079,90.0956656,,,
Bikash Hospital,hospital,24.1050129,90.0959946,,,
Asif General Hospital,hospital,24.1043789,90.096557,,,
"Taj Hospital and Diagnostic Center, Private hospital",hospital,24.1468954,90.02024,,,
"Hahnemann Homoeo Clinic, Hospital",hospital,24.2091065,89.9785794,,,
Life Care General Hospital,hospital,24.2513186,89.9194213,,,
Urban Primary Health Centre 1,hospital,22.6284133,88.4251354,,,
"Labcare Diagnostic And Hospital, Hospital",hospital,24.0965381,90.1186614,,,
Laily Dental Clinic -2,hospital,24.0767754,90.2094295,,,
"Sikder Specialized Hospital, Hospital",hospital,24.0919518,90.1737339,,,
Ecb specialized Eye hospital,hospital,23.822045,90.3930214,,+8801300744413,
"Karatipara Community Clinic, Hospital",hospital,24.2085128,89.9831465,,,
Unknown,hospital,24.2504524,89.9223174,,,
"Upasham Pharmacy, Hospital",hospital,24.2521912,89.920304,,,
Ashikpur Open Eye Hospital,hospital,24.2484294,89.93286,,,
"Elenga Clinic And Nursing Home, Hospital",hospital,24.335435,89.9253127,,,
"Ichapur Community Clinic, Hospital",hospital,24.3743318,89.9692372,,,
"Ellenga Hospital Limited, Hospital",hospital,24.3346361,89.9242678,,,
"Al razi clinic and hospital, Hospital",hospital,24.3350101,89.9238552,,,
"Elenga Family Care Diagnostic Centre, Hospital",hospital,24.3356258,89.9247483,,,
"Shahjalal Islami Bank Limited., Hospital",hospital,24.3868889,89.994314,,,
Niramoy General Hospital,hospital,24.3891986,89.9958887,,,
"Ghatail Digital Clinic And Narsing Home, General hospital",hospital,24.4855891,89.9734956,,,
"Pakutia Hospital, Hospital",hospital,24.5356287,89.9828553,,,
"Old Hospital, Hospital",hospital,24.3966452,89.9947333,,,
"Kazi Physiotherapy Center Madhupur, Hospital",hospital,24.604842,90.0271475,,,
"Moon Nursing Home, Hospital",hospital,24.4784131,89.9740907,,,
Ghatail Animal Hospital,hospital,24.4778885,89.9737776,,,
"Top 10 Specialised Hospital, Hospital",hospital,24.4868678,89.9740643,,,
Tuberculosis and Leprosy Hospital,hospital,24.6444439,90.0758336,,,
"Su-Sheba Diagnostic Centre, Hospital",hospital,24.7166058,90.1710593,,,
গণস্বাস্থ্য হাসপাতাল,hospital,24.0257942,90.3240476,,,
Salman Hospital and Diagnosis center,hospital,23.7043455,90.4462573,,,
Ekuria General Hospital,hospital,23.6823426,90.4178506,,,
"Hasan Diagnostic Center, Hospital",hospital,24.764885,90.2553844,,,
Upzila Livestock Hospital,hospital,24.7653353,90.255372,,,
"Muktagacha Model Hospital, Private hospital",hospital,24.7665165,90.2582714,,,
Muktagachha Animal Hospital,hospital,24.7657966,90.255354,,,
Shaheed Tajuddin Ahmad Medical College Hospital,hospital,24.0097257,90.4236421,,,
"Talukdar clinic And digital lab, Hospital",hospital,24.7633722,90.2507917,,,
"Ababil Hospital Limited, Hospital",hospital,24.7638143,90.2532067,,,
"Al khidmah Diagnostic center, Hospital",hospital,24.7626447,90.2480447,,,
"Satta Clinic, Hospital",hospital,24.7610654,90.2692595,,,
Hashem Homeo Hospital,hospital,24.7635041,90.263103,,,
Ichamati Community Health Center,hospital,25.1699082,91.6919619,,,
"Ananda Mohan College Medical Center, Hospital",hospital,24.7608575,90.395123,,,
"Mother and Child Welfare Centre, Hospital",hospital,24.7577881,90.412666,,,
"Civil Surgeon Coatar, Hospital",hospital,24.7496712,90.4186545,,,
"Habib Hospital, Hospital",hospital,23.9303229,90.2664017,,,
151 Base Hospital,hospital,26.1035923,91.797421,,,
"Ibrahim General Hospital, Specialized hospital",hospital,23.8604646,90.2645943,,,
"Goni General Hospital, Private hospital",hospital,23.9236252,90.2628056,,,
"Care Homeo Clinic, Hospital",hospital,23.8570858,90.261805,,,
"Apel Physiotherapy And Paralysis Center, Hospital",hospital,23.8547459,90.2626303,,,
"Monami Hospital, Hospital",hospital,23.8361411,90.2606957,,,
"Savar United Hospital, Hospital",hospital,23.8354593,90.2590398,,,
"Islamia Digital Lab And Hospital, Hospital",hospital,23.8437242,90.2568356,,,
"Labaid Ltd Diagnostic savar branch, Hospital",hospital,23.8425257,90.2570517,,,
"Savar Sonali Hospital, Hospital",hospital,23.8413909,90.2581887,,,
"Polash Hospital And Diagnosis, Hospital",hospital,23.8403272,90.2577662,,,
"Ruposi Bangla Hospital, Hospital",hospital,23.836715,90.2589263,,,
"Sima General Haspatal, Hospital",hospital,23.8363585,90.258942,,,
"Kanchonpuri Hospital, Hospital",hospital,23.7889073,90.32707,,,
"SPBK Hospital And Diagnostic Center, Hospital",hospital,23.7881134,90.3273052,,,
"Allahar Dan Phermacy, Hospital",hospital,23.7871179,90.3296026,,,
"Savar Diabetic, Hospital",hospital,23.8394712,90.2575557,,,
"Life Care Specialized Hospital, Hospital",hospital,23.8555322,90.2604824,,,
"TB Medicine Savar, Hospital",hospital,23.7926545,90.2725631,,,
"Jamal Clinic Hamayetpur, Hospital",hospital,23.7930926,90.268956,,,
"Hemayetpur Eye Hospital, Hospital",hospital,23.7933792,90.2746617,,,
"Paramount Hospital And Diagnostic Center, Hospital",hospital,23.7664643,90.3480626,,,
"Bangladesh Spine And Orthopaedic Hospital -BSOH, General hospital",hospital,23.7780669,90.360447,,,
"MONONIRAMOY Psychiatric Hospital, Hospital",hospital,23.7781845,90.3602135,,,
"Islamia Mental Hospital, Hospital",hospital,23.7722725,90.3667623,,,
"Dhaka Trauma Center And Specialised Orthopedic Hospital, Hospital",hospital,23.7737593,90.3662741,,,
"Bangladesh Trauma Specialized Hospital, Hospital",hospital,23.7695992,90.3676276,,,
"Ashiq spelalista Hospital, Hospital",hospital,23.7729342,90.3670524,,,
"Remedy Care Hospital Limited, Hospital",hospital,23.768438,90.3686407,,,
Mount Adora Hospital,hospital,24.9001442,91.8739425,,,
"Lalmatia Shishu Hospital, Hospital",hospital,23.7805645,90.3592268,,,
Bangladesh Shishu Hospital And Institute,hospital,23.7728827,90.3693256,,,
"Doctors Diagnostic Centre, Hospital",hospital,23.9121362,90.2319496,,,
"Bangladesh Institute of Dermatology STD And AIDS, Hospital",hospital,23.7840522,90.3518566,,,
"Seba Medical Centre, Hospital",hospital,23.9132302,90.226829,,,
"Momtaz Diabetic Hospital And Diagnostic Centre, Private hospital",hospital,23.9101141,90.2121662,,,
"Chayanica Hospital And Diagnostic Center Ltd., Hospital",hospital,23.9095854,90.2263607,,,
"Dhamrai Diabetes Hospital, Hospital",hospital,23.9054603,90.2198616,,,
"Sreerampur Square Hospital, Private hospital",hospital,23.9195443,90.1262677,,,
"Pallyshasthya Hospital., Hospital",hospital,23.8711368,90.0034646,,,
"Path Drug Addiction Information Support and Rehabilitation Centre, Hospital",hospital,23.8713921,90.0032107,,,
"Pallyshasthya Meditech Hospital, Hospital",hospital,23.8721557,90.0028839,,,
"National General Hospital, Hospital",hospital,23.8732755,89.9973428,,,
"Islami Bank Community Hospital, Hospital",hospital,23.8709982,89.9977565,,,
Manikganj Life Care Hospital,hospital,23.8734879,89.9977086,,,
"Barobaria Gonoshasthaya Kendro, Hospital",hospital,23.9110755,90.0671333,,,
"New Step- Prosthetic Arm and Leg Addition Centre, Hospital",hospital,23.8948394,90.03602,,,
Unknown,hospital,22.1891154,92.2263826,,,
"Balaka General Hospital, Hospital",hospital,23.8667627,89.9997919,,,
"Health Care Medical Centre, Hospital",hospital,23.8672563,89.9996513,,,
"Niramoy Nursing Home and Diagnostic Centre, Hospital",hospital,23.8616004,90.0005524,,,
"Shapla Medical Center, Hospital",hospital,23.8673367,89.9996444,,,
"Manikganj Apollo Hospital, Hospital",hospital,23.8591419,90.0015069,,,
Mainamoti Medical College and Hospital,hospital,23.4556454,91.2052388,,,
"Hamdard Treatment And Sales Center, Hospital",hospital,23.869124,89.9988683,,,
"Mitora General Hospital And Diagnostic Center, Hospital",hospital,23.8168881,90.046822,,,
"Manikgonj Orthopedic And General Hospital, Hospital",hospital,23.8683684,89.998128,,,
"Singair Clinic And Diagnostic Centre, Hospital",hospital,23.8082459,90.147915,,,
"Hemayetpur General Hospital, Hospital",hospital,23.7920882,90.2579256,,,
"CARE AND CURE DIAGNOSTIC CENTER, Hospital",hospital,23.8266903,90.0399569,,,
"Tanveer Medical Hall, Hospital",hospital,23.8151075,90.095008,,,
"Baimail shasto kendro, Hospital",hospital,23.8146782,90.0960353,,,
"Shibalaya Upazila Health Complex, Government hospital",hospital,23.8461378,89.8214633,,,
"Mohadebpour Health Care, Hospital",hospital,23.8487179,89.8820114,,,
"Al-Ehsan Digital Diagnostic Centre, Hospital",hospital,23.8454711,89.821498,,,
Unknown,hospital,23.7944697,89.8142956,,,
"Ghior Upazila Parishad Hospital, Hospital",hospital,23.8901547,89.8795736,,,
"Ghior Hospital (50 Beds), Hospital",hospital,23.890705,89.8770202,,,
"Animal Hospital, Hospital",hospital,23.9691358,89.8298883,,,
Nagarpur Hospital Ground,hospital,24.0516846,89.8734034,,,
"Elasin Union Health and Family Welfare Centre, Hospital",hospital,24.1383886,89.899443,,,
"Bakultala Alloa Tarini Community Clinic, Hospital",hospital,24.2063005,89.9041622,,,
"Rokeya Eye Care center, Private hospital",hospital,24.2433406,89.91163,,,
"MCWC Tangail, Hospital",hospital,24.2450874,89.9135414,,,
"Ayesha Khanam Memorial Hospital, Hospital",hospital,24.2484445,89.9137097,,,
"Metarnity Hospital, Hospital",hospital,24.2454304,89.9133563,,,
"DR.PRANOB KARMAKER, MD (Cardiology), Medical Center",hospital,24.2444668,89.913337,,,
"Capital Hospital, Hospital",hospital,24.249639,89.9138722,,,
"Chittagong Unani Medical Center, Hospital",hospital,24.243086,89.9095122,,,
"Niramoy clinic, Hospital",hospital,24.2471868,89.913203,,,
"Joy clinic And Hospital, Hospital",hospital,24.2442573,89.9130093,,,
"Anwara Hashem Hospital, Hospital",hospital,24.3866508,89.9212922,,,
"Old Hospital, Hospital",hospital,24.3747764,89.8602197,,,
"Mirza Clinic, Hospital",hospital,24.4603882,89.8738195,,,
"Health Narinda, Hospital",hospital,24.4065424,89.9116373,,,
"Singuriya Community Clinic, Hospital",hospital,24.421673,89.8966836,,,
"City Heart Hospital, Hospital",hospital,24.4587781,89.8754466,,,
"Ma o Shishu General Hospital and Diabetes Center, Hospital",hospital,24.395784,89.8191456,,,
"Animal Hospital Bhuapur, Animal hospital",hospital,24.4585708,89.8731516,,,
"upazila Laefsok offes, Hospital",hospital,24.666996,89.9565217,,,
"Sheba Hospital, Hospital",hospital,24.6743639,89.9532516,,,
"Dhanbari Central Hospital, Hospital",hospital,24.6889905,89.953442,,,
"Medilab Hospital, Hospital",hospital,24.607788,90.027189,,,
Emergency - Upazila Health Complex,hospital,24.6084935,90.0254623,,,
"Doctors Medical Center And Hospital, Hospital",hospital,24.6089478,90.0226624,,,
"Chhand Drug Addiction Counseling and Treatment Centre, Hospital department",hospital,24.6676063,89.9596307,,,
"Upazila Health Complex, Government hospital",hospital,24.6897979,89.9542716,,,
"Ma O Sishu Hospital, Hospital",hospital,24.6751271,89.9532214,,,
"Care Hospital, Hospital",hospital,24.6784923,89.9524466,,,
"Dubai Hospital BD, Hospital",hospital,24.7670343,89.9265827,,,
"DIGPAIT RD,JAMALPUR SADAR,JAMALPUR, Hospital",hospital,24.7645438,89.9292787,,,
"Digpait Upo-Shahor, Hospital",hospital,24.7666674,89.9262063,,,
"Digpait Sub-Health Centre, Hospital",hospital,24.7650471,89.9250663,,,
"The South View Hospital, Hospital",hospital,24.9058473,89.9499711,,,
"Doctors General Hospital, Hospital",hospital,24.9065125,89.949957,,,
"Matri Sodon Hospital, Hospital",hospital,24.9271756,89.945816,,,
"Punom Nursing Home, Hospital",hospital,24.9264092,89.948197,,,
"Matrikalyan Hospital, Hospital",hospital,24.9270485,89.9467536,,,
"Upashom General Hospital, Hospital",hospital,24.9357208,89.9399454,,,
"Jamalpur Central Hospital Ltd., General hospital",hospital,24.9332296,89.942197,,,
"Niramoy Hospital, Hospital",hospital,24.9341599,89.9405657,,,
"Jamalpur Apollo Hospital, Hospital",hospital,24.9336696,89.9409043,,,
Janata General Hospital,hospital,24.9135265,89.9526937,,,
Europa Diagnostic Centre and Hospital,hospital,24.9271181,89.9482563,,,
"New City Hospital, Hospital",hospital,24.9275558,89.9478251,,,
"Upazila Livestock Department and Veterinary Hospital, Hospital",hospital,24.9271978,89.9480598,,,
Nokib Uddin Hospital,hospital,24.9227388,89.950689,,,
Ad-din Sakina Medical College and Hospital আদ-দ্বীন সখিনা মেডিকেল কলেজ ও হাসপাতাল,hospital,23.1634791,89.2128427,,,
"Kusumhati, Sherpur Sadar, Hospital",hospital,24.9914705,90.0009975,,,
"Uttara Specialized Hospital, Hospital",hospital,25.0277882,90.0144816,,,
"Sherpur Doctors Hospital, Hospital",hospital,25.0268917,90.0146166,,,
Popular pathological laboratoryHospital,hospital,25.0185451,90.0134567,,,
"Zaman Modern Hospital, Hospital",hospital,25.0219632,90.0157594,,,
"Firuza Mortuz Hospital And Diagnostic Center, Hospital",hospital,25.0189248,90.0131406,,,
"Uttara General Hospital, Hospital",hospital,25.015749,90.0156549,,,
"Bangladesh Phermacy, Hospital",hospital,25.0191378,90.013995,,,
"Sherpur ibnasina general pvt hospital, Hospital department",hospital,25.0232645,90.0145059,,,
Alhaj Abdul Sattar Homeopathic Medical College and Hospital,hospital,25.0635795,90.029078,,,
"Sherpur Diagnostic Centre, Hospital",hospital,25.0326863,90.0165747,,,
"Union Health Complex, Hospital",hospital,25.1163026,90.0807413,,,
"Mithun Medicare Centre, Hospital",hospital,25.0931291,90.188281,,,
"Nalitabari Upozila Health Complex, Government hospital",hospital,25.0931887,90.1892466,,,
"Eye Hospital, Hospital",hospital,25.0915026,90.1950058,,,
Zay Di Taung Station Hospital,hospital,20.739132,92.635992,,,
Kyein Chaung Station Hospital,hospital,21.0875975,92.3392548,,,
Maungdaw General Hospital,hospital,20.8205448,92.3686962,,,
